,player_pos,goal_pos,tier,original_reward,dist_to_goal
39,"(4, 1)","(6, 6)",2,0.0,7
40,"(4, 1)","(6, 6)",2,0.0,7
41,"(4, 1)","(6, 6)",2,0.0,7
42,"(4, 1)","(6, 6)",2,0.0,7
43,"(4, 1)","(6, 6)",2,0.0,7
44,"(4, 1)","(6, 6)",2,0.0,7
45,"(4, 1)","(6, 6)",2,0.0,7
46,"(4, 1)","(6, 6)",2,0.0,7
47,"(4, 1)","(6, 6)",2,0.0,7
48,"(4, 1)","(6, 6)",2,0.0,7
49,"(4, 1)","(6, 6)",2,0.0,7
50,"(4, 2)","(6, 6)",3,0.0,6
51,"(4, 2)","(6, 6)",3,0.0,6
52,"(4, 2)","(6, 6)",3,0.0,6
53,"(4, 2)","(6, 6)",3,0.0,6
54,"(4, 2)","(6, 6)",3,0.0,6
55,"(4, 2)","(6, 6)",3,0.0,6
56,"(4, 3)","(6, 6)",4,0.0,5
57,"(4, 3)","(6, 6)",4,0.0,5
58,"(4, 4)","(6, 6)",5,0.0,4
59,"(4, 4)","(6, 6)",5,0.0,4
60,"(4, 5)","(6, 6)",6,0.0,3
61,"(4, 6)","(6, 6)",7,0.0,2
62,"(4, 6)","(6, 6)",7,0.0,2
63,"(4, 6)","(6, 6)",7,0.0,2
64,"(4, 6)","(6, 6)",7,0.0,2
65,"(4, 6)","(6, 6)",7,0.0,2
66,"(4, 6)","(6, 6)",7,0.0,2
67,"(4, 6)","(6, 6)",7,0.0,2
68,"(4, 6)","(6, 6)",7,0.0,2
69,"(4, 6)","(6, 6)",7,0.0,2
70,"(4, 6)","(6, 6)",7,0.0,2
71,"(4, 6)","(6, 6)",7,0.0,2
72,"(4, 6)","(6, 6)",7,0.0,2
73,"(4, 6)","(6, 6)",7,0.0,2
74,"(4, 6)","(6, 6)",7,0.0,2
75,"(4, 6)","(6, 6)",7,0.0,2
76,"(4, 6)","(6, 6)",7,0.0,2
77,"(4, 6)","(6, 6)",7,0.0,2
78,"(4, 6)","(6, 6)",7,0.0,2
79,"(4, 6)","(6, 6)",7,0.0,2
80,"(4, 6)","(6, 6)",7,0.0,2
81,"(4, 6)","(6, 6)",7,0.0,2
82,"(4, 6)","(6, 6)",7,0.0,2
83,"(4, 6)","(6, 6)",7,0.0,2
84,"(4, 6)","(6, 6)",7,0.0,2
85,"(4, 6)","(6, 6)",7,0.0,2
86,"(4, 6)","(6, 6)",7,0.0,2
87,"(4, 6)","(6, 6)",7,0.0,2
88,"(4, 6)","(6, 6)",7,0.0,2
89,"(4, 6)","(6, 6)",7,0.0,2
90,"(4, 6)","(6, 6)",7,0.0,2
91,"(4, 6)","(6, 6)",7,0.0,2
92,"(4, 6)","(6, 6)",7,0.0,2
93,"(4, 6)","(6, 6)",7,0.0,2
94,"(4, 6)","(6, 6)",7,0.0,2
95,"(4, 6)","(6, 6)",7,0.0,2
96,"(4, 6)","(6, 6)",7,0.0,2
97,"(4, 6)","(6, 6)",7,0.0,2
98,"(4, 6)","(6, 6)",7,0.0,2
99,"(4, 6)","(6, 6)",7,0.0,2
100,"(4, 6)","(6, 6)",7,0.0,2
101,"(4, 6)","(6, 6)",7,0.0,2
102,"(4, 5)","(6, 6)",6,0.0,3
103,"(4, 5)","(6, 6)",6,0.0,3
104,"(4, 5)","(6, 6)",6,0.0,3
105,"(3, 5)","(6, 6)",5,0.0,4
106,"(3, 5)","(6, 6)",5,0.0,4
107,"(3, 5)","(6, 6)",5,0.0,4
108,"(3, 5)","(6, 6)",5,0.0,4
109,"(3, 5)","(6, 6)",5,0.0,4
110,"(3, 5)","(6, 6)",5,0.0,4
111,"(3, 5)","(6, 6)",5,0.0,4
112,"(3, 5)","(6, 6)",5,0.0,4
113,"(3, 5)","(6, 6)",5,0.0,4
114,"(3, 5)","(6, 6)",5,0.0,4
115,"(3, 5)","(6, 6)",5,0.0,4
116,"(3, 5)","(6, 6)",5,0.0,4
117,"(3, 5)","(6, 6)",5,0.0,4
118,"(3, 5)","(6, 6)",5,0.0,4
119,"(2, 5)","(6, 6)",4,0.0,5
120,"(1, 5)","(6, 6)",3,0.0,6
121,"(1, 5)","(6, 6)",3,0.0,6
122,"(1, 5)","(6, 6)",3,0.0,6
123,"(1, 5)","(6, 6)",3,0.0,6
124,"(1, 5)","(6, 6)",3,0.0,6
125,"(1, 5)","(6, 6)",3,0.0,6
126,"(1, 5)","(6, 6)",3,0.0,6
127,"(1, 4)","(6, 6)",2,0.0,7
128,"(1, 4)","(6, 6)",2,0.0,7
129,"(1, 4)","(6, 6)",2,0.0,7
130,"(1, 4)","(6, 6)",2,0.0,7
131,"(1, 3)","(6, 6)",1,0.0,8
132,"(1, 3)","(6, 6)",1,0.0,8
133,"(1, 3)","(6, 6)",1,0.0,8
134,"(1, 3)","(6, 6)",1,0.0,8
135,"(1, 3)","(6, 6)",1,0.0,8
136,"(1, 3)","(6, 6)",1,0.0,8
137,"(1, 3)","(6, 6)",1,0.0,8
138,"(1, 3)","(6, 6)",1,0.0,8
139,"(1, 3)","(6, 6)",1,0.0,8
140,"(1, 3)","(6, 6)",1,0.0,8
141,"(1, 3)","(6, 6)",1,0.0,8
142,"(1, 3)","(6, 6)",1,0.0,8
143,"(1, 3)","(6, 6)",1,0.0,8
144,"(1, 3)","(6, 6)",1,0.0,8
145,"(2, 3)","(6, 6)",2,0.0,7
146,"(2, 3)","(6, 6)",2,0.0,7
147,"(2, 3)","(6, 6)",2,0.0,7
148,"(2, 2)","(6, 6)",1,0.0,8
149,"(2, 2)","(6, 6)",1,0.0,8
150,"(2, 2)","(6, 6)",1,0.0,8
151,"(2, 1)","(6, 6)",0,0.0,9
152,"(2, 1)","(6, 6)",0,0.0,9
153,"(2, 1)","(6, 6)",0,0.0,9
154,"(2, 1)","(6, 6)",0,0.0,9
155,"(2, 1)","(6, 6)",0,0.0,9
156,"(2, 1)","(6, 6)",0,0.0,9
157,"(2, 1)","(6, 6)",0,0.0,9
158,"(1, 1)","(6, 6)",0,0.0,10
159,"(1, 1)","(6, 6)",0,0.0,10
160,"(1, 1)","(6, 6)",0,0.0,10
161,"(1, 1)","(6, 6)",0,0.0,10
162,"(1, 1)","(6, 6)",0,0.0,10
163,"(1, 1)","(6, 6)",0,0.0,10
164,"(1, 1)","(6, 6)",0,0.0,10
165,"(1, 1)","(6, 6)",0,0.0,10
166,"(1, 1)","(6, 6)",0,0.0,10
167,"(1, 1)","(6, 6)",0,0.0,10
168,"(1, 1)","(6, 6)",0,0.0,10
169,"(1, 1)","(6, 6)",0,0.0,10
170,"(1, 1)","(6, 6)",0,0.0,10
171,"(2, 1)","(6, 6)",0,0.0,9
172,"(2, 1)","(6, 6)",0,0.0,9
173,"(2, 1)","(6, 6)",0,0.0,9
174,"(2, 1)","(6, 6)",0,0.0,9
175,"(3, 1)","(6, 6)",1,0.0,8
176,"(3, 1)","(6, 6)",1,0.0,8
177,"(3, 1)","(6, 6)",1,0.0,8
178,"(3, 1)","(6, 6)",1,0.0,8
179,"(3, 2)","(6, 6)",2,0.0,7
180,"(3, 2)","(6, 6)",2,0.0,7
181,"(3, 2)","(6, 6)",2,0.0,7
182,"(3, 3)","(6, 6)",3,0.0,6
183,"(3, 3)","(6, 6)",3,0.0,6
184,"(3, 3)","(6, 6)",3,0.0,6
185,"(3, 3)","(6, 6)",3,0.0,6
186,"(3, 3)","(6, 6)",3,0.0,6
187,"(4, 3)","(6, 6)",4,0.0,5
188,"(4, 3)","(6, 6)",4,0.0,5
189,"(5, 3)","(6, 6)",5,0.0,4
190,"(5, 3)","(6, 6)",5,0.0,4
191,"(6, 3)","(6, 6)",6,0.0,3
192,"(6, 3)","(6, 6)",6,0.0,3
193,"(6, 3)","(6, 6)",6,0.0,3
194,"(6, 3)","(6, 6)",6,0.0,3
195,"(6, 3)","(6, 6)",6,0.0,3
196,"(6, 3)","(6, 6)",6,0.0,3
197,"(6, 3)","(6, 6)",6,0.0,3
198,"(6, 3)","(6, 6)",6,0.0,3
199,"(6, 3)","(6, 6)",6,0.0,3
200,"(6, 3)","(6, 6)",6,0.0,3
201,"(6, 3)","(6, 6)",6,0.0,3
202,"(6, 3)","(6, 6)",6,0.0,3
203,"(6, 3)","(6, 6)",6,0.0,3
204,"(6, 3)","(6, 6)",6,0.0,3
205,"(6, 3)","(6, 6)",6,0.0,3
206,"(6, 3)","(6, 6)",6,0.0,3
207,"(6, 3)","(6, 6)",6,0.0,3
208,"(6, 3)","(6, 6)",6,0.0,3
209,"(6, 3)","(6, 6)",6,0.0,3
210,"(6, 3)","(6, 6)",6,0.0,3
211,"(6, 3)","(6, 6)",6,0.0,3
212,"(6, 3)","(6, 6)",6,0.0,3
213,"(6, 4)","(6, 6)",7,0.0,2
214,"(6, 4)","(6, 6)",7,0.0,2
215,"(6, 4)","(6, 6)",7,0.0,2
216,"(6, 4)","(6, 6)",7,0.0,2
217,"(6, 4)","(6, 6)",7,0.0,2
218,"(6, 4)","(6, 6)",7,0.0,2
219,"(6, 4)","(6, 6)",7,0.0,2
220,"(6, 4)","(6, 6)",7,0.0,2
221,"(6, 4)","(6, 6)",7,0.0,2
222,"(6, 4)","(6, 6)",7,0.0,2
223,"(6, 4)","(6, 6)",7,0.0,2
224,"(6, 4)","(6, 6)",7,0.0,2
225,"(6, 5)","(6, 6)",8,0.0,1
226,"(6, 5)","(6, 6)",8,0.0,1
227,"(6, 5)","(6, 6)",8,0.0,1
228,"(6, 5)","(6, 6)",8,0.0,1
229,"(6, 6)","(6, 6)",9,0.19140625,0
230,"(2, 1)","(6, 6)",0,0.0,9
231,"(2, 1)","(6, 6)",0,0.0,9
232,"(2, 1)","(6, 6)",0,0.0,9
233,"(2, 1)","(6, 6)",0,0.0,9
234,"(2, 1)","(6, 6)",0,0.0,9
235,"(2, 1)","(6, 6)",0,0.0,9
236,"(2, 1)","(6, 6)",0,0.0,9
237,"(2, 1)","(6, 6)",0,0.0,9
238,"(2, 1)","(6, 6)",0,0.0,9
239,"(2, 1)","(6, 6)",0,0.0,9
240,"(2, 2)","(6, 6)",1,0.0,8
241,"(2, 2)","(6, 6)",1,0.0,8
242,"(2, 2)","(6, 6)",1,0.0,8
243,"(2, 2)","(6, 6)",1,0.0,8
244,"(2, 2)","(6, 6)",1,0.0,8
245,"(2, 2)","(6, 6)",1,0.0,8
246,"(2, 2)","(6, 6)",1,0.0,8
247,"(2, 2)","(6, 6)",1,0.0,8
248,"(1, 2)","(6, 6)",0,0.0,9
249,"(1, 2)","(6, 6)",0,0.0,9
250,"(1, 2)","(6, 6)",0,0.0,9
251,"(1, 2)","(6, 6)",0,0.0,9
252,"(1, 3)","(6, 6)",1,0.0,8
253,"(1, 4)","(6, 6)",2,0.0,7
254,"(1, 4)","(6, 6)",2,0.0,7
255,"(1, 4)","(6, 6)",2,0.0,7
256,"(1, 4)","(6, 6)",2,0.0,7
257,"(1, 4)","(6, 6)",2,0.0,7
258,"(1, 4)","(6, 6)",2,0.0,7
259,"(1, 4)","(6, 6)",2,0.0,7
260,"(1, 4)","(6, 6)",2,0.0,7
261,"(1, 4)","(6, 6)",2,0.0,7
262,"(1, 4)","(6, 6)",2,0.0,7
263,"(1, 4)","(6, 6)",2,0.0,7
264,"(1, 4)","(6, 6)",2,0.0,7
265,"(1, 4)","(6, 6)",2,0.0,7
266,"(1, 4)","(6, 6)",2,0.0,7
267,"(1, 4)","(6, 6)",2,0.0,7
268,"(1, 4)","(6, 6)",2,0.0,7
269,"(1, 5)","(6, 6)",3,0.0,6
270,"(1, 5)","(6, 6)",3,0.0,6
271,"(1, 5)","(6, 6)",3,0.0,6
272,"(1, 5)","(6, 6)",3,0.0,6
273,"(1, 5)",273,"(1, 5)","(6,274,"(1, 5)","(6, 6)",3,0.0,6
275,"(1, 5)","(6, 6)",3,0.0,6
276,"(1, 5)","(6, 6)",3,0.0,6
277,"(1, 6)","(6, 6)",4,0.0,5
278,"(1, 6)","(6, 6)",4,0.0,5
279,"(1, 6)","(6, 6)",4,0.0,5
280,"(1, 6)","(6, 6)",4,0.0,5
281,"(1, 6)","(6, 6)",4,0.0,5
282,"(1, 6)","(6, 6)",4,0.0,5
283,"(1, 6)","(6, 6)",4,0.0,5
284,"(1, 6)","(6, 6)",4,0.0,5
285,"(1, 6)","(6, 6)",4,0.0,5
286,"(1, 6)","(6, 6)",4,0.0,5
287,"(1, 6)","(6, 6)",4,0.0,5
288,"(1, 6)","(6, 6)",4,0.0,5
289,"(1, 6)","(6, 6)",4,0.0,5
290,"(1, 6)","(6, 6)",4,0.0,5
291,"(1, 6)","(6, 6)",4,0.0,5
292,"(1, 6)","(6, 6)",4,0.0,5
293,"(1, 6)","(6, 6)",4,0.0,5
294,"(2, 6)","(6, 6)",5,0.0,4
295,"(3, 6)","(6, 6)",6,0.0,3
296,"(3, 6)","(6, 6)",6,0.0,3
297,"(3, 6)","(6, 6)",6,0.0,3
298,"(3, 5)","(6, 6)",5,0.0,4
299,"(3, 5)","(6, 6)",5,0.0,4
300,"(3, 5)","(6, 6)",5,0.0,4
301,"(3, 5)","(6, 6)",5,0.0,4
302,"(3, 5)","(6, 6)",5,0.0,4
303,"(3, 5)","(6, 6)",5,0.0,4
304,"(3, 5)","(6, 6)",5,0.0,4
305,"(3, 5)","(6, 6)",5,0.0,4
306,"(3, 5)","(6, 6)",5,0.0,4
307,"(3, 5)","(6, 6)",5,0.0,4
308,"(3, 4)","(6, 6)",4,0.0,5
309,"(3, 4)","(6, 6)",4,0.0,5
310,"(3, 4)","(6, 6)",4,0.0,5
311,"(3, 4)","(6, 6)",4,0.0,5
312,"(3, 4)","(6, 6)",4,0.0,5
313,"(3, 4)","(6, 6)",4,0.0,5
314,"(3, 4)","(6, 6)",4,0.0,5
315,"(3, 4)","(6, 6)",4,0.0,5
316,"(3, 5)","(6, 6)",5,0.0,4
317,"(3, 6)","(6, 6)",6,0.0,3
318,"(3, 6)","(6, 6)",6,0.0,3
319,"(3, 6)","(6, 6)",6,0.0,3
320,"(3, 6)","(6, 6)",6,0.0,3
321,"(3, 6)","(6, 6)",6,0.0,3
322,"(3, 6)","(6, 6)",6,0.0,3
323,"(3, 6)","(6, 6)",6,0.0,3
324,"(3, 6)","(6, 6)",6,0.0,3
325,"(3, 6)","(6, 6)",6,0.0,3
326,"(4, 6)","(6, 6)",7,0.0,2
327,"(4, 6)","(6, 6)",7,0.0,2
328,"(4, 6)","(6, 6)",7,0.0,2
329,"(4, 6)","(6, 6)",7,0.0,2
330,"(4, 6)","(6, 6)",7,0.0,2
331,"(4, 6)","(6, 6)",7,0.0,2
332,"(4, 6)","(6, 6)",7,0.0,2
333,"(4, 6)","(6, 6)",7,0.0,2
334,"(4, 6)","(6, 6)",7,0.0,2
335,"(4, 6)","(6, 6)",7,0.0,2
336,"(4, 6)","(6, 6)",7,0.0,2
337,"(4, 6)","(6, 6)",7,0.0,2
338,"(5, 6)","(6, 6)",8,0.0,1
339,"(5, 6)","(6, 6)",8,0.0,1
340,"(6, 6)","(6, 6)",9,0.609765625,0
341,"(1, 1)","(6, 6)",0,0.0,10
342,"(1, 2)","(6, 6)",0,0.0,9
343,"(1, 2)","(6, 6)",0,0.0,9
344,"(1, 3)","(6, 6)",1,0.0,8
345,"(1, 4)","(6, 6)",2,0.0,7
346,"(1, 4)","(6, 6)",2,0.0,7
347,"(1, 4)","(6, 6)",2,0.0,7
348,"(1, 4)","(6, 6)",2,0.0,7
349,"(1, 4)","(6, 6)",2,0.0,7
350,"(1, 4)","(6, 6)",2,0.0,7
351,"(1, 4)","(6, 6)",2,0.0,7
352,"(1, 4)","(6, 6)",2,0.0,7
353,"(1, 4)","(6, 6)",2,0.0,7
354,"(1, 4)","(6, 6)",2,0.0,7
355,"(1, 4)","(6, 6)",2,0.0,7
356,"(1, 4)","(6, 6)",2,0.0,7
357,"(1, 4)","(6, 6)",2,0.0,7
358,"(1, 4)","(6, 6)",2,0.0,7
359,"(1, 4)","(6, 6)",2,0.0,7
360,"(1, 4)","(6, 6)",2,0.0,7
361,"(1, 4)","(6, 6)",2,0.0,7
362,"(1, 4)","(6, 6)",2,0.0,7
363,"(1, 4)","(6, 6)",2,0.0,7
364,"(1, 4)","(6, 6)",2,0.0,7
365,"(1, 4)","(6, 6)",2,0.0,7
366,"(1, 5)","(6, 6)",3,0.0,6
367,"(1, 5)","(6, 6)",3,0.0,6
368,"(1, 5)","(6, 6)",3,0.0,6
369,"(1, 5)","(6, 6)",3,0.0,6
370,"(1, 5)","(6, 6)",3,0.0,6
371,"(1, 5)","(6, 6)",3,0.0,6
372,"(1, 5)","(6, 6)",3,0.0,6
373,"(1, 5)","(6, 6)",3,0.0,6
374,"(1, 5)","(6, 6)",3,0.0,6
375,"(1, 5)","(6, 6)",3,0.0,6
376,"(1, 5)","(6, 6)",3,0.0,6
377,"(1, 5)","(6, 6)",3,0.0,6
378,"(2, 5)","(6, 6)",4,0.0,5
379,"(2, 5)","(6, 6)",4,0.0,5
380,"(2, 5)","(6, 6)",4,0.0,5
381,"(2, 5)","(6, 6)",4,0.0,5
382,"(2, 5)","(6, 6)",4,0.0,5
383,"(2, 5)","(6, 6)",4,0.0,5
384,"(3, 5)","(6, 6)",5,0.0,4
385,"(3, 5)","(6, 6)",5,0.0,4
386,"(3, 5)","(6, 6)",5,0.0,4
387,"(3, 5)","(6, 6)",5,0.0,4
388,"(3, 5)","(6, 6)",5,0.0,4
389,"(4, 5)","(6, 6)",6,0.0,3
390,"(4, 5)","(6, 6)",6,0.0,3
391,"(4, 5)","(6, 6)",6,0.0,3
392,"(4, 5)","(6, 6)",6,0.0,3
393,"(4, 5)","(6, 6)",6,0.0,3
394,"(4, 5)","(6, 6)",6,0.0,3
395,"(4, 5)","(6, 6)",6,0.0,3
396,"(4, 5)","(6, 6)",6,0.0,3
397,"(4, 5)","(6, 6)",6,0.0,3
398,"(4, 5)","(6, 6)",6,0.0,3
399,"(5, 5)","(6, 6)",7,0.0,2
400,"(5, 5)","(6, 6)",7,0.0,2
401,"(5, 5)","(6, 6)",7,0.0,2
402,"(5, 5)","(6, 6)",7,0.0,2
403,"(5, 5)","(6, 6)",7,0.0,2
404,"(5, 5)","(6, 6)",7,0.0,2
405,"(5, 5)","(6, 6)",7,0.0,2
406,"(5, 5)","(6, 6)",7,0.0,2
407,"(5, 5)","(6, 6)",7,0.0,2
408,"(6, 5)","(6, 6)",8,0.0,1
409,"(6, 5)","(6, 6)",8,0.0,1
410,"(6, 5)","(6, 6)",8,0.0,1
411,"(6, 5)","(6, 6)",8,0.0,1
412,"(6, 5)","(6, 6)",8,0.0,1
413,"(6, 5)","(6, 6)",8,0.0,1
414,"(6, 5)","(6, 6)",8,0.0,1
415,"(6, 5)","(6, 6)",8,0.0,1
416,"(6, 5)","(6, 6)",8,0.0,1
417,"(6, 5)","(6, 6)",8,0.0,1
418,"(6, 5)","(6, 6)",8,0.0,1
419,"(6, 5)","(6, 6)",8,0.0,1
420,"(6, 5)","(6, 6)",8,0.0,1
421,"(6, 5)","(6, 6)",8,0.0,1
422,"(6, 5)","(6, 6)",8,0.0,1
423,"(5, 5)","(6, 6)",7,0.0,2
424,"(5, 5)","(6, 6)",7,0.0,2
425,"(5, 5)","(6, 6)",7,0.0,2
426,"(5, 5)","(6, 6)",7,0.0,2
427,"(5, 5)","(6, 6)",7,0.0,2
428,"(5, 5)","(6, 6)",7,0.0,2
429,"(5, 5)","(6, 6)",7,0.0,2
430,"(5, 5)","(6, 6)",7,0.0,2
431,"(5, 5)","(6, 6)",7,0.0,2
432,"(5, 5)","(6, 6)",7,0.0,2
433,"(5, 5)","(6, 6)",7,0.0,2
434,"(5, 5)","(6, 6)",7,0.0,2
435,"(5, 5)","(6, 6)",7,0.0,2
436,"(5, 5)","(6, 6)",7,0.0,2
437,"(5, 5)","(6, 6)",7,0.0,2
438,"(5, 6)","(6, 6)",8,0.0,1
439,"(5, 6)","(6, 6)",8,0.0,1
440,"(5, 6)","(6, 6)",8,0.0,1
441,"(5, 6)","(6, 6)",8,0.0,1
442,"(5, 6)","(6, 6)",8,0.0,1
443,"(5, 6)","(6, 6)",8,0.0,1
444,"(5, 6)","(6, 6)",8,0.0,1
445,"(5, 6)","(6, 6)",8,0.0,1
446,"(5, 6)","(6, 6)",8,0.0,1
447,"(5, 6)","(6, 6)",8,0.0,1
448,"(5, 6)","(6, 6)",8,0.0,1
449,"(5, 6)","(6, 6)",8,0.0,1
450,"(5, 6)","(6, 6)",8,0.0,1
451,"(5, 6)","(6, 6)",8,0.0,1
452,"(5, 6)","(6, 6)",8,0.0,1
453,"(5, 6)","(6, 6)",8,0.0,1
454,"(5, 6)","(6, 6)",8,0.0,1
455,"(5, 6)","(6, 6)",8,0.0,1
456,"(5, 6)","(6, 6)",8,0.0,1
457,"(5, 6)","(6, 6)",8,0.0,1
458,"(5, 6)","(6, 6)",8,0.0,1
459,"(5, 6)","(6, 6)",8,0.0,1
460,"(5, 6)","(6, 6)",8,0.0,1
461,"(5, 6)","(6, 6)",8,0.0,1
462,"(5, 6)","(6, 6)",8,0.0,1
463,"(5, 6)","(6, 6)",8,0.0,1
464,"(5, 6)","(6, 6)",8,0.0,1
465,"(5, 6)","(6, 6)",8,0.0,1
466,"(5, 6)","(6, 6)",8,0.0,1
467,"(5, 6)","(6, 6)",8,0.0,1
468,"(5, 6)","(6, 6)",8,0.0,1
469,"(5, 6)","(6, 6)",8,0.0,1
470,"(5, 6)","(6, 6)",8,0.0,1
471,"(5, 5)","(6, 6)",7,0.0,2
472,"(5, 5)","(6, 6)",7,0.0,2
473,"(5, 5)","(6, 6)",7,0.0,2
474,"(5, 5)","(6, 6)",7,0.0,2
475,"(5, 5)","(6, 6)",7,0.0,2
476,"(5, 5)","(6, 6)",7,0.0,2
477,"(5, 5)","(6, 6)",7,0.0,2
478,"(5, 5)","(6, 6)",7,0.0,2
479,"(5, 5)","(6, 6)",7,0.0,2
480,"(5, 5)","(6, 6)",7,0.0,2
481,"(5, 5)","(6, 6)",7,0.0,2
482,"(5, 5)","(6, 6)",7,0.0,2
483,"(5, 5)","(6, 6)",7,0.0,2
484,"(5, 5)","(6, 6)",7,0.0,2
485,"(5, 5)","(6, 6)",7,0.0,2
486,"(4, 5)","(6, 6)",6,0.0,3
487,"(4, 5)","(6, 6)",6,0.0,3
488,"(4, 5)","(6, 6)",6,0.0,3
489,"(4, 5)","(6, 6)",6,0.0,3
490,"(4, 5)","(6, 6)",6,0.0,3
491,"(4, 5)","(6, 6)",6,0.0,3
492,"(4, 5)","(6, 6)",6,0.0,3
493,"(4, 5)","(6, 6)",6,0.0,3
494,"(4, 5)","(6, 6)",6,0.0,3
495,"(5, 5)","(6, 6)",7,0.0,2
496,"(5, 5)","(6, 6)",7,0.0,2
497,"(5, 5)","(6, 6)",7,0.0,2
498,"(5, 5)","(6, 6)",7,0.0,2
499,"(6, 5)","(6, 6)",8,0.0,1
500,"(6, 5)","(6, 6)",8,0.0,1
501,"(6, 5)","(6, 6)",8,0.0,1
502,"(6, 5)","(6, 6)",8,0.0,1
503,"(6, 5)","(6, 6)",8,0.0,1
504,"(6, 5)","(6, 6)",8,0.0,1
505,"(6, 5)","(6, 6)",8,0.0,1
506,"(6, 5)","(6, 6)",8,0.0,1
507,"(5, 5)","(6, 6)",7,0.0,2
508,"(5, 5)","(6, 6)",7,0.0,2
509,"(5, 5)","(6, 6)",7,0.0,2
510,"(5, 5)","(6, 6)",7,0.0,2
511,"(5, 5)","(6, 6)",7,0.0,2
512,"(5, 5)","(6, 6)",7,0.0,2
513,"(5, 4)","(6, 6)",6,0.0,3
514,"(5, 4)","(6, 6)",6,0.0,3
515,"(5, 4)","(6, 6)",6,0.0,3
516,"(5, 4)","(6, 6)",6,0.0,3
517,"(5, 4)","(6, 6)",6,0.0,3
518,"(5, 4)","(6, 6)",6,0.0,3
519,"(5, 4)","(6, 6)",6,0.0,3
520,"(5, 4)","(6, 6)",6,0.0,3
521,"(5, 4)","(6, 6)",6,0.0,3
522,"(5, 4)","(6, 6)",6,0.0,3
523,"(5, 4)","(6, 6)",6,0.0,3
524,"(5, 4)","(6, 6)",6,0.0,3
525,"(5, 4)","(6, 6)",6,0.0,3
526,"(5, 4)","(6, 6)",6,0.0,3
527,"(5, 4)","(6, 6)",6,0.0,3
528,"(5, 4)","(6, 6)",6,0.0,3
529,"(5, 4)","(6, 6)",6,0.0,3
530,"(5, 4)","(6, 6)",6,0.0,3
531,"(5, 4)","(6, 6)",6,0.0,3
532,"(5, 5)","(6, 6)",7,0.0,2
533,"(5, 5)","(6, 6)",7,0.0,2
534,"(5, 5)","(6, 6)",7,0.0,2
535,"(5, 5)","(6, 6)",7,0.0,2
536,"(5, 5)","(6, 6)",7,0.0,2
537,"(5, 5)","(6, 6)",7,0.0,2
538,"(5, 5)","(6, 6)",7,0.0,2
539,"(5, 5)","(6, 6)",7,0.0,2
540,"(5, 5)","(6, 6)",7,0.0,2
541,"(5, 5)","(6, 6)",7,0.0,2
542,"(5, 5)","(6, 6)",7,0.0,2
543,"(5, 6)","(6, 6)",8,0.0,1
544,"(5, 6)","(6, 6)",8,0.0,1
545,"(5, 6)","(6, 6)",545,"(5, 5)","(6, 6)",7,0.0,2
546,"(5, 5)","(6, 6)",7,0.0,2
547,"(6, 5)","(6, 6)",8,0.0,1
548,"(6, 5)","(6, 6)",8,0.0,1
549,"(6, 5)","(6, 6)",8,0.0,1
550,"(6, 5)","(6, 6)",8,0.0,1
551,"(6, 5)","(6, 6)",8,0.0,1
552,"(6, 5)","(6, 6)",8,0.0,1
553,"(6, 5)","(6, 6)",8,0.0,1
554,"(6, 5)","(6, 6)",8,0.0,1
555,"(6, 4)","(6, 6)",7,0.0,2
556,"(6, 4)","(6, 6)",7,0.0,2
